Date,Open,High,Low,Close,Volume
24-10-1988,2183.5,2195.1,2162.2,2170.3,16272025
25-10-1988,2170.3,2188.7,2156.8,2173.4,15080632
26-10-1988,2173.4,2182.6,2148.5,2165.2,19823937
27-10-1988,2165.2,2165.5,2120.9,2140.8,19320670
28-10-1988,2140.8,2166.4,2135.7,2149.9,17202961
31-10-1988,2149.9,2161.6,2125.4,2148.7,19330092
01-11-1988,2148.7,2165.4,2132.8,2151,18104894
02-11-1988,2151,2167.7,2131.4,2156.8,21698143
03-11-1988,2156.8,2186,2153.5,2170.3,21674086
04-11-1988,2170.3,2173.9,2139.6,2145.8,16402502
07-11-1988,2143.1,2143.1,2113.6,2124.6,18188595
08-11-1988,2124.6,2146.9,2119.7,2127.5,14570146
09-11-1988,2127.5,2134.3,2100.8,2118.2,17906357
10-11-1988,2118.2,2132.8,2103.3,2114.7,13231977
11-11-1988,2107,2107,2063.5,2067,16787011
14-11-1988,2067,2084.8,2050.9,2065.1,17473529
15-11-1988,2065.1,2088,2060.3,2077.2,12946070
16-11-1988,2077.2,2081.4,2026.7,2038.6,22822069
17-11-1988,2038.6,2064.2,2033.3,2052.5,14507306
18-11-1988,2052.5,2070.4,2047.1,2062.4,15363290
21-11-1988,2062.4,2070.1,2036.8,2066,12205773
22-11-1988,2066,2086.8,2052.6,2077.7,13326811
23-11-1988,2077.7,2103.5,2071.5,2092.3,12754907
25-11-1988,2085.5,2085.5,2062.8,2074.7,9480576
28-11-1988,2074.7,2095.5,2062.2,2081.4,12319885
29-11-1988,2081.4,2112.7,2072.4,2101.5,14949453
30-11-1988,2101.5,2126.6,2095.5,2114.5,15597847
01-12-1988,2114.5,2120,2095.5,2101.9,13573576
02-12-1988,2101.9,2105.8,2075.4,2092.3,14442104
05-12-1988,2092.6,2135.5,2092.6,2123.8,16092530
06-12-1988,2123.8,2159,2117.2,2149.4,17779722
07-12-1988,2149.4,2167.5,2136.4,2153.6,19150309
08-12-1988,2153.6,2162.7,2133.2,2141.7,16038572
09-12-1988,2141.7,2157,2131.4,2143.5,11649523
12-12-1988,2143.5,2165.2,2133.9,2139.6,11370565
13-12-1988,2139.6,2151.1,2119.3,2143.5,15214614
14-12-1988,2143.5,2149.7,2121.4,2134.3,12463570
15-12-1988,2134.3,2146.9,2120.9,2133,11041154
16-12-1988,2133,2155,2131.3,2150.7,27144390
19-12-1988,2150.7,2179.6,2141.1,2172.7,17739349
20-12-1988,2172.7,2192.7,2161.3,2166.1,18976640
21-12-1988,2166.1,2178.6,2146.1,2164.6,16047836
22-12-1988,2164.6,2176.4,2151.4,2160.4,16809507
23-12-1988,2160.4,2176.8,2157.9,2168.9,6000512
27-12-1988,2168.9,2179.3,2156.4,2162.7,7400821
28-12-1988,2162.7,2179.6,2153.6,2166.4,10188103
29-12-1988,2166.4,2193,2165.2,2182.7,12213509
30-12-1988,2182.7,2193.8,2162.5,2168.6,11140010
03-01-1989,2168.4,2168.4,2127.1,2144.6,17302883
04-01-1989,2146.6,2183.4,2146.6,2177.7,15714720
05-01-1989,2177.7,2205.2,2173,2190.5,20303094
06-01-1989,2190.5,2213.8,2182.3,2194.3,16494441
09-01-1989,2194.3,2209.1,2185,2199.5,18410324
10-01-1989,2199.5,2213.8,2182.3,2193.2,14684666
11-01-1989,2193.2,2212,2185.7,2206.4,14790654
12-01-1989,2206.4,2239.1,2200.7,2222.3,21444904
13-01-1989,2222.3,2235,2210.5,2226.1,14447863
16-01-1989,2226.1,2236.3,2215.4,2224.6,11010799
17-01-1989,2224.6,2227.5,2203.8,2214.6,15809351
18-01-1989,2214.6,2247.3,2202.5,2238.8,22657145
19-01-1989,2238.8,2254.6,2225.7,2239.1,20758917
20-01-1989,2239.1,2249.5,2221.3,2235.4,21667153
23-01-1989,2235.4,2254.6,2214.3,2218.4,18569362
24-01-1989,2218.4,2264.8,2214.8,2256.4,23619457
25-01-1989,2256.4,2277.7,2242.3,2265.9,25680435
26-01-1989,2265.9,2303.6,2252.9,2291.1,28490651
27-01-1989,2295.2,2349.6,2295.2,2322.9,40872338
30-01-1989,2322.9,2336.6,2304.8,2324.1,26981366
31-01-1989,2324.1,2350.2,2302.7,2342.3,28059609
01-02-1989,2342.3,2355,2319.3,2338.2,34963531
02-02-1989,2338.2,2352.9,2319.6,2333.8,18297105
03-02-1989,2333.8,2348.8,2319.3,2331.3,17267975
06-02-1989,2331.3,2338,2307.7,2321.1,15611217
07-02-1989,2321.1,2363.8,2314.6,2347.1,34078781
08-02-1989,2347.1,2369.3,2332.9,2343.2,21970198
09-02-1989,2343.2,2347.7,2308.4,2323,32777701
10-02-1989,2322.3,2322.3,2278.9,2286.1,19819067
13-02-1989,2286.1,2295.7,2266.1,2282.5,16377912
14-02-1989,2282.5,2308,2274.8,2281.3,21644427
15-02-1989,2281.3,2309.6,2275.7,2303.9,19631617
16-02-1989,2303.9,2326.1,2293,2311.4,18925462
17-02-1989,2311.4,2339.1,2302,2324.8,21003782
21-02-1989,2324.8,2340.9,2311.8,2326.4,15471302
22-02-1989,2326.4,2327.5,2276.4,2283.9,20021655
23-02-1989,2283.9,2295.7,2267,2289.5,16691039
24-02-1989,2289.5,2291.8,2242.7,2245.5,18656785
27-02-1989,2245.5,2260.2,2232.1,2250.4,15532845
28-02-1989,2250.4,2269.8,2242.7,2258.4,15858708
01-03-1989,2258.4,2277.5,2234.8,2243,20029593
02-03-1989,2243,2274.8,2239.8,2265.7,17651480
03-03-1989,2265.7,2281.8,2255,2274.3,16621701
06-03-1989,2274.3,2302.5,2270.4,2294.8,16518420
07-03-1989,2294.8,2308.6,2278.9,2290.7,18099861
08-03-1989,2290.7,2316.8,2280,2295.5,17511221
09-03-1989,2295.5,2306.6,2282.9,2291.4,16718546
10-03-1989,2291.4,2295.5,2261.6,2282.1,17436794
13-03-1989,2282.7,2319.6,2282.7,2306.3,17875129
14-03-1989,2306.3,2322.7,2296.8,2306.3,14743770
15-03-1989,2306.3,2332.9,2300.7,2320.5,21001500
16-03-1989,2320.5,2351.1,2315.4,2340.7,25190454
17-03-1989,2307.7,2307.7,2267.9,2292.1,39407373
20-03-1989,2286.3,2286.3,2249.5,2262.5,19593443
21-03-1989,2262.5,2284.8,2259.6,2266.3,15370112
22-03-1989,2266.3,2276.6,2247.1,2263.2,15229551
23-03-1989,2263.2,2274.8,2235.9,2243,20510403
27-03-1989,2243,2264.3,2234.5,2257.9,12495985
28-03-1989,2258.9,2287.9,2258.9,2275.5,17318670
29-03-1989,2275.5,2293.6,2262.7,2281.5,14521806
30-03-1989,2281.5,2296.9,2264.3,2281.3,17796453
31-03-1989,2281.3,2303.3,2277.5,2293.6,15972178
03-04-1989,2293.6,2317.5,2284.1,2304.8,16239943
04-04-1989,2304.8,2314.9,2282.4,2298.2,15703617
05-04-1989,2298.2,2315.8,2286.8,2304.8,15951339
06-04-1989,2304.8,2305.7,2282.8,2292,14124773
07-04-1989,2292,2314.9,2282.1,2304.8,15397401
10-04-1989,2304.8,2316.4,2293.6,2301.9,12932829
11-04-1989,2301.9,2321.5,2295.3,2311.6,15168783
12-04-1989,2311.6,2332.8,2304.4,2319.7,18380323
13-04-1989,2319.7,2321.9,2289.6,2296,14682380
14-04-1989,2308.8,2342.9,2308.8,2337.1,20682297
17-04-1989,2337.1,2348.4,2324.2,2337.8,13755925
18-04-1989,2351.4,2386,2351.4,2379.4,25233387
19-04-1989,2379.4,2398.5,2369.5,2386.9,21696192
20-04-1989,2386.9,2399.2,2356.9,2377.4,21418486
21-04-1989,2377.4,2412.6,2373.4,2409.5,27215644
24-04-1989,2409.5,2416.1,2385.1,2402.7,18556612
25-04-1989,2402.7,2421.6,2378.9,2386.9,21855830
26-04-1989,2386.9,2404.1,2373.9,2389.1,17047503
27-04-1989,2389.1,2433.1,2387.8,2419,25778316
28-04-1989,2419,2430.2,2403.6,2418.8,17408118
01-05-1989,2418.8,2420.5,2390,2415,14109248
02-05-1989,2415,2434.4,2394.6,2402.9,29032140
03-05-1989,2402.9,2410.6,2382.5,2393.7,16053957
04-05-1989,2393.7,2399,2373.4,2384.9,14672637
05-05-1989,2384.9,2415.7,2371.9,2382,18100032
08-05-1989,2382,2387.3,2356.3,2376.5,17297582
09-05-1989,2376.5,2390,2356.9,2371.3,15940227
10-05-1989,2371.3,2387.8,2361.3,2374.5,15977134
11-05-1989,2374.5,2393.5,2365.8,2382.9,15817607
12-05-1989,2408.5,2448,2408.5,2439.7,28681684
15-05-1989,2439.7,2474.9,2432.4,2463.9,32410043
16-05-1989,2463.9,2469.8,2439.9,2453.5,20177525
17-05-1989,2453.5,2478.7,2439.7,2462.4,22228755
18-05-1989,2462.4,2482.8,2448.9,2470.1,20867323
19-05-1989,2470.1,2509.3,2468.3,2501.1,48362220
22-05-1989,2501.1,2521.6,2481.3,2502,23510309
23-05-1989,2501.8,2501.8,2467.2,2478,23392746
24-05-1989,2478,2494.7,2458,2483.9,21643746
25-05-1989,2483.9,2498.7,2467.6,2482.6,17155129
26-05-1989,2482.6,2501.8,2473.1,2493.8,18498209
30-05-1989,2493.8,2510.7,2459.7,2475.6,19048995
31-05-1989,2475.6,2497.1,2462.7,2480.2,17994863
01-06-1989,2480.2,2504.2,2469.7,2490.6,60820640
02-06-1989,2492.5,2530.9,2492.5,2517.8,47868539
05-06-1989,2517.8,2523.7,2476.8,2480.7,18801077
06-06-1989,2480.7,2507.5,2471.3,2496.3,21511902
07-06-1989,2496.3,2526.7,2493.4,2512.3,20962237
08-06-1989,2512.3,2534.4,2499.8,2516.9,25420975
09-06-1989,2516.9,2533.6,2494.9,2513.4,20308022
12-06-1989,2513.4,2528.2,2484.7,2518.8,16336345
13-06-1989,2518.8,2520.7,2484.7,2503.5,19814961
14-06-1989,2503.5,2520.7,2486,2503.4,16389934
15-06-1989,2503.4,2506,2460.8,2475,20682902
16-06-1989,2475,2495.5,2461.6,2486.4,37949342
19-06-1989,2486.4,2497.2,2465.1,2479.9,15299594
20-06-1989,2479.9,2496,2464,2472.9,14524030
21-06-1989,2472.9,2489.4,2450.9,2464.9,17588979
22-06-1989,2464.9,2489.8,2452.8,2482,18236335
23-06-1989,2490.1,2536,2490.1,2531.9,28210364
26-06-1989,2531.9,2537,2500.6,2511.4,17153623
27-06-1989,2511.4,2545,2507.4,2526.4,20755315
28-06-1989,2526.4,2531.9,2485.8,2504.7,18419457
29-06-1989,2500,2500,2451.3,2458.3,19231025
30-06-1989,2458.3,2466.1,2412.9,2440.1,21064864
03-07-1989,2440.1,2461.5,2434.4,2452.8,7219319
05-07-1989,2452.8,2467.2,2431.5,2456.6,14486383
06-07-1989,2456.6,2475.5,2446.5,2462.4,12672380
07-07-1989,2462.4,2503.2,2456.6,2487.9,17788727
10-07-1989,2487.9,2513.5,2482.7,2502.7,13519703
11-07-1989,2503.4,2537.4,2503.4,2514.6,16757425
12-07-1989,2514.6,2543.3,2504.9,2532.6,14362852
13-07-1989,2532.6,2553.3,2517.8,2538.3,15758438
14-07-1989,2538.3,2563.2,2512.5,2554.8,22465962
17-07-1989,2554.8,2565.8,2535.9,2553.5,14013522
18-07-1989,2553.5,2560.7,2531.7,2544.8,12412560
19-07-1989,2546.5,2590.5,2546.5,2584.4,23369968
20-07-1989,2584.4,2616.5,2566.6,2575.5,25293986
21-07-1989,2575.5,2613.8,2558.2,2607.4,26977085
24-07-1989,2607.4,2607.6,2574.4,2585,18238194
25-07-1989,2585,2610.4,2565.6,2583.1,21246414
26-07-1989,2583.1,2621.2,2563.7,2613.1,22464230
27-07-1989,2613.1,2649.3,2604.7,2635.4,25433100
28-07-1989,2635.4,2656.7,2615.7,2635.2,20077765
31-07-1989,2635.2,2668.3,2615.5,2660.7,19127708
01-08-1989,2660.7,2687,2629,2641.1,33271109
02-08-1989,2641.1,2668.4,2626.3,2657.4,20957929
03-08-1989,2657.4,2677,2640.7,2661.6,19486388
04-08-1989,2661.6,2679.4,2629.2,2653.5,19223350
07-08-1989,2653.5,2701.8,2643.6,2695,22058759
08-08-1989,2695,2718.5,2677,2699.2,24490853
09-08-1989,2699.2,2725.2,2678.1,2686.1,24749801
10-08-1989,2686.1,2732.9,2669.6,2712.6,21565739
11-08-1989,2712.6,2747.5,2668.1,2684,27243701
14-08-1989,2684,2703,2655,2677.9,19209094
15-08-1989,2677.9,2705.2,2665,2687.8,16443872
16-08-1989,2687.8,2712.3,2680.6,2693.3,15448279
17-08-1989,2693.3,2703.7,2663.1,2679.6,16112444
18-08-1989,2679.6,2697.3,2666,2688,20536723
21-08-1989,2688,2693.3,2640.7,2647,16272059
22-08-1989,2647,2659.7,2619.7,2651,17409151
23-08-1989,2651,2683.6,2641.2,2678.1,17090393
24-08-1989,2678.1,2738.4,2672.2,2734.6,28869565
25-08-1989,2734.6,2758.7,2715.5,2732.4,19160701
28-08-1989,2732.4,2748.1,2710.7,2743.4,19234183
29-08-1989,2743.4,2757.6,2705,2726.6,21421165
30-08-1989,2726.6,2753.6,2705.4,2728.2,20921826
31-08-1989,2728.2,2744.7,2717.9,2737.3,17138549
01-09-1989,2737.3,2766.9,2726.8,2752.1,16854492
05-09-1989,2752.1,2768.2,2731.8,2744.7,18310663
06-09-1989,2744.7,2752.1,2698,2719.8,22990943
07-09-1989,2719.8,2748.1,2692.1,2706.9,21038350
08-09-1989,2706.9,2728.7,2679.3,2709.5,20538933
11-09-1989,2709.5,2720.7,2677.1,2704.4,17043300
12-09-1989,2704.4,2726.1,2689.6,2707.3,16044417
13-09-1989,2707.3,2725.9,2671.4,2679.5,20371424
14-09-1989,2679.5,2690.2,2647.6,2664.9,16974682
15-09-1989,2664.9,2695.7,2643.1,2674.6,36737511
18-09-1989,2674.6,2694.9,2662.6,2687.5,13585500
19-09-1989,2687.5,2709.4,2675.9,2687.3,13636689
20-09-1989,2687.3,2703.5,2672.5,2683.9,13242368
21-09-1989,2683.9,2707.8,2665.7,2680.3,14327827
22-09-1989,2680.3,2696.6,2667.6,2681.6,11611615
25-09-1989,2681.6,2685.4,2647.6,2659.2,12530369
26-09-1989,2659.2,2688.6,2652.9,2663.9,16001837
27-09-1989,2663.9,2685,2636.8,2673.1,25986842
28-09-1989,2673.1,2709.2,2657.9,2694.9,19927289
29-09-1989,2694.9,2721.1,2675.7,2692.8,17847134
02-10-1989,2692.8,2724.2,2677.1,2713.7,16370216
03-10-1989,2713.7,2766,2709,2754.6,28586864
04-10-1989,2754.6,2785.5,2738.8,2771.1,33382654
05-10-1989,2771.1,2797.1,2747.2,2773.6,19982215
06-10-1989,2773.6,2808.1,2765.6,2785.5,22273462
09-10-1989,2785.5,2804.5,2766.3,2791.4,9359236
10-10-1989,2791.4,2809.1,2766.5,2785.3,14835462
11-10-1989,2785.3,2791,2750.8,2773.4,20117210
12-10-1989,2744.1,2785.3,2744.1,2759.8,18141121
13-10-1989,2759.8,2773.4,2545.5,2569.3,37612272
16-10-1989,2569.3,2667.4,2496.9,2657.4,69192061
17-10-1989,2657.4,2665.4,2588.7,2638.7,33606569
18-10-1989,2638.7,2664.3,2610.7,2643.7,20475141
19-10-1989,2650.6,2707.6,2650.6,2683.2,22872434
20-10-1989,2683.2,2703.1,2660.3,2689.1,26012015
23-10-1989,2689.1,2704.7,2648.8,2662.9,18130483
24-10-1989,2662.9,2680.7,2570.3,2659.2,33637854
25-10-1989,2659.2,2684.8,2627.7,2653.3,18722502
26-10-1989,2653.3,2658,2597.7,2613.7,23201321
27-10-1989,2613.7,2621.1,2573.6,2596.7,22432910
30-10-1989,2596.7,2627.1,2588.1,2603.5,15130965
31-10-1989,2607,2662.1,2607,2645.1,22371853
01-11-1989,2645.1,2665.8,2623,2645.9,21660607
02-11-1989,2645.9,2653.7,2607.6,2631.6,18450471
03-11-1989,2631.6,2650.8,2612.9,2629.5,14949467
06-11-1989,2621.7,2621.7,2574.6,2582.2,17532002
07-11-1989,2582.2,2608.8,2563.1,2597.1,18983788
08-11-1989,2597.1,2644.3,2594.7,2623.4,18411582
09-11-1989,2623.4,2634.8,2595.9,2603.7,14178578
10-11-1989,2603.7,2635.9,2603.1,2625.6,16973926
13-11-1989,2625.6,2648.4,2602.1,2626.4,15871927
14-11-1989,2626.4,2640.6,2597.1,2610.3,16526818
15-11-1989,2610.3,2641.6,2600,2632.6,18584093
16-11-1989,2632.6,2650.6,2613.5,2635.7,15229408
17-11-1989,2635.7,2665.4,2623.2,2652.7,22333157
20-11-1989,2652.7,2659.6,2615.4,2632,15435783
21-11-1989,2632,2654.2,2615,2639.3,15644097
22-11-1989,2639.3,2668.3,2629.9,2656.8,13613718
24-11-1989,2657,2686,2657,2675.6,9890783
27-11-1989,2675.6,2714,2663.4,2695,20409276
28-11-1989,2695,2715,2677.3,2702,21406361
29-11-1989,2702,2713.1,2677.5,2688.8,16415330
30-11-1989,2688.8,2718.2,2682,2706.3,17738436
01-12-1989,2706.3,2763.9,2705.4,2747.7,32648833
04-12-1989,2747.7,2772.2,2731,2753.6,19651636
05-12-1989,2753.6,2773.9,2731.2,2741.7,19181948
06-12-1989,2741.7,2754.9,2722.7,2736.8,15386112
07-12-1989,2736.8,2756.8,2702,2720.8,16470447
08-12-1989,2720.8,2750.9,2716.5,2731.4,13501585
11-12-1989,2731.4,2742.8,2705.6,2728.2,14469749
12-12-1989,2728.2,2764.5,2716.5,2752.1,21394193
13-12-1989,2752.1,2784.8,2737.2,2761.1,19876416
14-12-1989,2761.1,2771.3,2732.1,2753.6,17885561
15-12-1989,2753.6,2763.7,2703.9,2739.6,38288329
18-12-1989,2739.6,2755.6,2679.8,2697.5,19956506
19-12-1989,2697.5,2720.1,2658.7,2695.6,21665670
20-12-1989,2695.6,2719.1,2667,2687.9,20052577
21-12-1989,2687.9,2714.2,2671.7,2691.1,22748008
22-12-1989,2691.1,2721.2,2682.6,2711.4,11318783
26-12-1989,2711.4,2728.9,2694.8,2709.3,7509123
27-12-1989,2709.3,2739.1,2700.3,2724.4,12498533
28-12-1989,2724.4,2742.5,2709,2732.3,12192579
29-12-1989,2732.3,2763,2727,2753.2,14570551
02-01-1990,2753.2,2811.7,2732.5,2810.2,20674893
03-01-1990,2810.2,2834,2786.3,2809.7,23629048
04-01-1990,2809.7,2821.5,2766.4,2796.1,24379337
05-01-1990,2796.1,2810.2,2758.1,2773.3,20286423
08-01-1990,2773.3,2804,2753.4,2794.4,16608936
09-01-1990,2794.4,2810.8,2760,2766,15809783
10-01-1990,2766,2772.8,2725.5,2750.6,19945096
11-01-1990,2750.6,2783.3,2748.3,2760.7,15781362
12-01-1990,2735.9,2735.9,2676,2689.2,24174644
15-01-1990,2689.2,2698.1,2656.4,2669.4,18631547
16-01-1990,2669.4,2698.4,2634.2,2692.6,24999269
17-01-1990,2692.6,2711.4,2643.8,2659.1,21309364
18-01-1990,2659.1,2678.1,2625.9,2666.4,22751620
19-01-1990,2666.4,2696.9,2657.9,2677.9,23354323
22-01-1990,2677.9,2683.3,2595.3,2600.5,20064345
23-01-1990,2600.5,2639.6,2584,2615.3,22522936
24-01-1990,2615.3,2619.6,2534.2,2604.5,28077420
25-01-1990,2604.5,2628.8,2546.2,2561,22164977
26-01-1990,2561,2591.7,2516.9,2559.2,25732487
29-01-1990,2559.2,2583.6,2523,2553.4,16530994
30-01-1990,2553.4,2576.1,2513.1,2543.2,24909883
31-01-1990,2546.9,2600.9,2546.9,2590.5,22513650
01-02-1990,2590.5,2611.5,2571.9,2586.3,19796019
02-02-1990,2586.3,2623.7,2577,2602.7,18699643
05-02-1990,2602.7,2633.6,2592.1,2622.5,13649944
06-02-1990,2622.5,2629.5,2588.3,2606.3,16216105
07-02-1990,2606.3,2651.4,2579.3,2640.1,20751386
08-02-1990,2640.1,2674.3,2622.3,2644.4,20622810
09-02-1990,2644.4,2666.7,2628.2,2648.2,15591125
12-02-1990,2648.2,2652.5,2610.6,2619.1,12423302
13-02-1990,2619.1,2639.2,2592.6,2624.1,18922343
14-02-1990,2624.1,2643.7,2608.1,2624.3,14725873
15-02-1990,2624.3,2658.8,2614.9,2649.6,18175774
16-02-1990,2649.6,2669.4,2623.7,2635.6,23127510
20-02-1990,2619.1,2619.1,2579.1,2596.9,17453175
21-02-1990,2596.9,2602.5,2556.3,2583.6,20679996
22-02-1990,2583.6,2622.3,2568,2574.8,21190583
23-02-1990,2574.8,2591.4,2541,2564.2,19595311
26-02-1990,2564.2,2606.3,2560.1,2602.5,17803344
27-02-1990,2602.5,2637.8,2592.1,2617.1,21703633
28-02-1990,2617.1,2652.5,2603.6,2627.3,22993233
01-03-1990,2627.3,2655.6,2607.9,2635.6,23222728
02-03-1990,2635.6,2669.8,2630.2,2660.4,20106903
05-03-1990,2660.4,2675.2,2636.7,2649.6,19794318
06-03-1990,2649.6,2684.5,2638.1,2676.8,22333498
07-03-1990,2676.8,2696.9,2656.1,2669.6,22530059
08-03-1990,2669.6,2705.2,2661.3,2696.2,21859355
09-03-1990,2696.2,2705.6,2665.5,2683.3,21705261
12-03-1990,2683.3,2698.7,2661.9,2686.7,16966642
13-03-1990,2686.7,2699.6,2657.9,2674.6,20121424
14-03-1990,2674.6,2705.2,2662.4,2687.8,16846023
15-03-1990,2687.8,2714.9,2677.9,2695.7,16668186
16-03-1990,2699.3,2745.5,2699.3,2741.2,36317181
19-03-1990,2741.2,2761.7,2706.5,2755.6,17437794
20-03-1990,2755.6,2775,2724.1,2738.7,22409546
21-03-1990,2738.7,2759.7,2718.2,2727.9,14800782
22-03-1990,2727.9,2734,2674.3,2695.7,21714581
23-03-1990,2695.7,2722.8,2688.1,2704.3,19000994
26-03-1990,2704.3,2735.8,2698,2707.7,12833768
27-03-1990,2707.7,2739,2691.9,2736.9,14315565
28-03-1990,2736.9,2755.6,2716.2,2743.7,16707982
29-03-1990,2743.7,2753.4,2711.5,2727.7,15084597
30-03-1990,2727.7,2736.7,2692.3,2707.2,15405623
02-04-1990,2707.2,2708.8,2668.7,2700.5,16046344
03-04-1990,2700.5,2747.3,2699.6,2736.7,18044972
04-04-1990,2736.7,2755.9,2708.6,2719.4,21246356
05-04-1990,2719.4,2746.2,2709,2721.2,13643835
06-04-1990,2721.2,2732.4,2695.5,2717.1,12191792
09-04-1990,2717.1,2737.4,2701.4,2722.1,10497185
10-04-1990,2722.1,2741.7,2707.9,2731.1,13138133
11-04-1990,2731.1,2751.4,2713.3,2729.7,15762783
12-04-1990,2729.7,2764,2729.5,2751.8,13004034
16-04-1990,2751.8,2793.5,2748.9,2763.1,19540797
17-04-1990,2763.1,2774.8,2738.3,2765.8,14624136
18-04-1990,2765.8,2775.7,2722.8,2732.9,19157128
19-04-1990,2732.9,2742.1,2700,2711.9,17632186
20-04-1990,2711.9,2722.1,2668.5,2696,24973528
23-04-1990,2690.8,2690.8,2650.9,2666.7,16127909
24-04-1990,2666.7,2686,2643.7,2654.5,14927687
25-04-1990,2654.5,2685.4,2649.3,2666.4,15782174
26-04-1990,2666.4,2691.9,2650.2,2676.6,15827659
27-04-1990,2676.6,2687.4,2639.2,2645.1,15843270
30-04-1990,2645.1,2667.8,2627.7,2656.8,14256051
01-05-1990,2656.8,2687.4,2651.4,2668.9,15658118
02-05-1990,2668.9,2697.3,2659,2689.6,16594709
03-05-1990,2689.6,2716.2,2682.9,2696.2,18074996
04-05-1990,2696.2,2718.9,2682.4,2710.4,15494387
07-05-1990,2710.4,2739.2,2698.9,2721.6,14247177
08-05-1990,2721.6,2739.4,2710.4,2733.6,14091676
09-05-1990,2733.6,2745.5,2710.1,2732.9,18300407
10-05-1990,2732.9,2755.6,2716.4,2738.5,20021000
11-05-1990,2743,2810.4,2743,2801.6,31490341
14-05-1990,2801.6,2857.9,2793.8,2821.5,30506511
15-05-1990,2821.5,2840.7,2798.2,2822.5,21093880
16-05-1990,2822.5,2841.4,2800.2,2819.7,17029348
17-05-1990,2819.7,2856.3,2811.6,2831.7,19090498
18-05-1990,2831.7,2838.4,2804.6,2819.9,25246719
21-05-1990,2819.9,2859.7,2802.1,2844.7,19420868
22-05-1990,2844.7,2877.1,2828.5,2852.2,23845115
23-05-1990,2852.2,2869.1,2825,2856.3,19845908
24-05-1990,2856.3,2878.1,2828,2855.6,22133542
25-05-1990,2855.6,2856.5,2806.7,2820.9,16247015
29-05-1990,2820.9,2876.2,2812.6,2870.5,17473629
30-05-1990,2870.5,2908.2,2853.9,2878.6,25177811
31-05-1990,2878.6,2900.6,2854.6,2876.7,17816772
01-06-1990,2876.7,2919.9,2868.7,2901,22290547
04-06-1990,2901,2943.7,2884,2935.2,22274838
05-06-1990,2935.2,2956.6,2911.9,2925,24447286
06-06-1990,2925,2936.7,2892,2911.7,21043331
07-06-1990,2911.7,2930.6,2880.3,2897.3,20253891
08-06-1990,2897.3,2908.5,2850.7,2862.4,17646467
11-06-1990,2862.4,2902,2853,2892.6,15101642
12-06-1990,2892.6,2947.5,2878,2933.4,22297383
13-06-1990,2933.4,2956.9,2910.2,2930,22674064
14-06-1990,2930,2943.6,2903,2928.2,15189397
15-06-1990,2928.2,2947.8,2902.7,2935.9,37821597
18-06-1990,2930.5,2930.5,2877.5,2882.2,16221253
19-06-1990,2882.2,2907.9,2866.6,2893.6,16430149
20-06-1990,2893.6,2914.6,2868.8,2895.3,15342853
21-06-1990,2895.3,2916.6,2870.1,2901.7,16530548
22-06-1990,2901.7,2931.9,2848,2857.2,32387119
25-06-1990,2857.2,2882.2,2834.9,2845.1,17431961
26-06-1990,2845.1,2882.9,2832.7,2842.3,17273586
27-06-1990,2842.3,2879,2821.5,2862.1,26403709
28-06-1990,2862.1,2896,2850.5,2878.7,15797936
29-06-1990,2878.7,2902,2865.8,2880.7,16158984
02-07-1990,2880.7,2908.7,2869.8,2899.3,12290112
03-07-1990,2899.3,2925.7,2891.1,2911.6,13919146
05-07-1990,2906.4,2906.4,2863.6,2879.2,16318539
06-07-1990,2879.2,2919.8,2867.6,2905,15215916
09-07-1990,2905,2928,2890.8,2914.1,13877227
10-07-1990,2914.1,2928.2,2882.2,2890.8,15525195
11-07-1990,2890.8,2942.3,2890.1,2932.7,18211831
12-07-1990,2932.7,2980.7,2917.8,2969.8,26489053
13-07-1990,2969.8,3012.4,2956.7,2980.2,29064323
16-07-1990,2980.2,3017.1,2971.8,2999.8,19856464
17-07-1990,2999.8,3024.3,2970.1,2999.8,21208769
18-07-1990,2999.8,3009.7,2963.6,2981.7,17953408
19-07-1990,2981.7,3006.2,2948.3,2993.8,21186613
20-07-1990,2993.8,3019.3,2953.7,2961.1,28092517
23-07-1990,2961.1,2961.4,2833.2,2904.7,32554619
24-07-1990,2904.7,2939.6,2866.8,2922.5,23000755
25-07-1990,2922.5,2946.5,2896.8,2930.9,19202080
26-07-1990,2930.9,2945.8,2888.1,2920.8,18364357
27-07-1990,2920.8,2938.4,2877.7,2898.5,19190649
30-07-1990,2898.5,2922.5,2861.1,2917.3,18731190
31-07-1990,2917.3,2940.1,2878.5,2905.2,22139158
01-08-1990,2905.2,2931.2,2875,2899.3,23764618
02-08-1990,2899.3,2903.7,2833.2,2864.6,45377580
03-08-1990,2863.9,2863.9,2722,2809.7,45352947
06-08-1990,2758.4,2758.4,2683.2,2716.3,35237773
07-08-1990,2716.3,2763.9,2676.2,2710.6,42834014
08-08-1990,2710.6,2763.4,2691.3,2734.9,28098587
09-08-1990,2734.9,2774.3,2716.6,2758.9,19221505
10-08-1990,2758.9,2763.6,2692.8,2716.6,19518448
13-08-1990,2716.6,2752.2,2676.7,2746.8,17118368
14-08-1990,2746.8,2773,2720.5,2747.8,18299442
15-08-1990,2747.8,2778.7,2736.4,2748.3,16718249
16-08-1990,2746.5,2746.5,2676.2,2681.4,20317794
17-08-1990,2679.2,2679.2,2598,2644.8,39361036
20-08-1990,2644.8,2679.2,2632.4,2656.4,16962737
